time,power,temp,humidity,light,CO2,dust
"2015-08-01 04:09:54",0,31,42,0,993,27.69
"2015-08-01 04:10:24",0,31,42,0,993,41.48
"2015-08-01 04:10:54",0,31,42,0,993,41.24
"2015-08-01 04:11:24",0,31,42,0,990,34.6
"2015-08-01 04:11:54",0,31,42,0,995,32.98
"2015-08-01 04:12:24",0,32,42,0,995,41.2
"2015-08-01 04:12:54",0,32,42,0,993,32.95
"2015-08-01 04:13:24",0,32,42,0,995,30.23
"2015-08-01 04:13:55",0,32,42,0,995,41.84
"2015-08-01 04:14:25",0,32,42,0,997,50.09
"2015-08-01 04:14:55",0,32,42,0,995,41.59
"2015-08-01 04:15:25",0,31,42,0,995,49.92
"2015-08-01 04:15:55",0,31,42,0,995,25.43
"2015-08-01 04:16:25",0,32,42,0,995,43.92
"2015-08-01 04:16:55",0,32,42,0,997,23.21
"2015-08-01 04:17:25",0,32,42,0,995,30.23
"2015-08-01 04:17:55",0,32,42,0,993,31.08
"2015-08-01 04:18:26",0,32,42,0,995,46.56
"2015-08-01 04:18:56",0,32,42,0,993,35.49
"2015-08-01 04:19:26",0,32,42,0,997,46.53
"2015-08-01 04:19:56",0,32,42,0,993,50.62
"2015-08-01 04:20:26",0,32,42,0,995,44.69
"2015-08-01 04:20:56",0,32,42,0,993,40
"2015-08-01 04:21:26",0,32,42,0,993,46.04
"2015-08-01 04:21:56",0,31,42,0,993,25.04
"2015-08-01 04:22:26",0,32,42,0,993,39.44
"2015-08-01 04:22:57",0,32,42,0,993,51.57
"2015-08-01 04:23:27",0,31,42,0,995,41.73
"2015-08-01 04:23:57",0,32,42,0,993,33.69
"2015-08-01 04:24:27",0,32,42,0,995,32.45
"2015-08-01 04:24:57",0,32,42,0,995,31.25
"2015-08-01 04:25:27",0,32,42,0,997,27.55
"2015-08-01 04:25:57",0,32,42,0,997,34.85
"2015-08-01 04:26:27",0,32,42,0,997,44.8
"2015-08-01 04:26:57",0,32,42,0,997,30.55
"2015-08-01 04:27:28",0,32,42,0,995,48.72
"2015-08-01 04:27:58",0,32,42,0,993,41.17
"2015-08-01 04:28:28",0,32,42,0,995,30.51
"2015-08-01 04:28:58",0,32,42,0,995,38.8
"2015-08-01 04:29:28",0,32,42,0,990,37.39
"2015-08-01 04:29:58",0,32,42,0,995,44.77
"2015-08-01 04:30:28",0,32,42,0,993,39.37
"2015-08-01 04:30:58",0,32,42,0,993,45.58
"2015-08-01 04:31:28",0,32,42,0,993,38.13
"2015-08-01 04:31:59",0,32,42,0,993,45.89
"2015-08-01 04:32:29",0,32,42,0,993,34.85
"2015-08-01 04:32:59",0,32,42,0,993,41.63
"2015-08-01 04:33:29",0,32,42,0,993,44.62
"2015-08-01 04:33:59",0,32,42,0,995,34.71
"2015-08-01 04:34:29",0,32,42,0,995,58.63
"2015-08-01 04:34:59",0,32,42,0,997,33.02
"2015-08-01 04:35:29",0,32,42,0,995,39.86
"2015-08-01 04:35:59",0,32,42,0,997,53.44
"2015-08-01 04:36:30",0,32,42,0,995,62.44
"2015-08-01 04:37:00",0,32,42,0,997,45.26
"2015-08-01 04:37:30",0,32,42,0,997,21.66
"2015-08-01 04:38:00",0,32,42,0,990,21.27
"2015-08-01 04:38:30",0,32,42,0,997,30.16
"2015-08-01 04:39:00",0,32,42,0,997,21.8
"2015-08-01 04:39:30",0,32,42,0,1000,29.38
"2015-08-01 04:40:00",0,32,42,0,1000,31.99
"2015-08-01 04:40:30",0,32,42,0,1000,45.86
"2015-08-01 04:41:01",0,32,42,0,900,29.03
"2015-08-01 04:41:31",0,32,42,0,1000,39.12
"2015-08-01 04:42:01",0,32,42,0,990,42.75
"2015-08-01 04:42:31",0,32,42,0,997,44.02
"2015-08-01 04:43:01",0,32,42,0,997,47.8
"2015-08-01 04:43:31",0,32,42,0,995,54.64
"2015-08-01 04:44:01",0,32,42,0,995,72.5
"2015-08-01 04:44:31",0,32,42,0,997,60.12
"2015-08-01 04:45:01",0,32,42,0,997,29.98
"2015-08-01 04:45:32",0,32,42,0,1097,23.84
"2015-08-01 04:46:02",0,32,42,0,990,31.89
"2015-08-01 04:46:32",0,32,42,0,1000,33.41
"2015-08-01 04:47:02",0,32,42,0,997,39.65
"2015-08-01 04:47:32",0,32,42,0,997,26.17
"2015-08-01 04:48:02",0,32,42,0,1000,36.37
"2015-08-01 04:48:32",0,32,42,0,1997,25.43
"2015-08-01 04:49:02",0,32,42,0,1097,49.88
"2015-08-01 04:49:32",0,32,42,0,1000,38.06
"2015-08-01 04:50:03",0,32,42,0,997,40.07
"2015-08-01 04:50:33",0,32,42,0,1000,32.81
"2015-08-01 04:51:03",0,32,42,0,997,43.28
"2015-08-01 04:51:33",0,32,42,0,997,48.93
"2015-08-01 04:52:03",0,32,42,0,995,47.02
"2015-08-01 04:52:33",0,32,42,0,997,50.3
"2015-08-01 04:53:03",0,32,42,0,995,38.66
"2015-08-01 04:53:33",0,32,42,0,995,31.46
"2015-08-01 04:54:03",0,32,42,0,993,46.95
"2015-08-01 04:54:34",0,32,42,0,995,45.82
"2015-08-01 04:55:04",0,32,42,0,995,43.53
"2015-08-01 04:55:34",0,32,42,0,993,29.1
"2015-08-01 04:56:04",0,32,42,0,990,38.24
"2015-08-01 04:56:34",0,32,42,0,990,37.78
"2015-08-01 04:57:04",0,32,42,0,993,44.52
"2015-08-01 04:57:34",0,32,42,0,993,54.4
"2015-08-01 04:58:04",0,32,42,0,990,40.14
"2015-08-01 04:58:34",0,32,42,0,990,48.22
"2015-08-01 04:59:05",0,32,42,0,990,42.54
"2015-08-01 04:59:35",0,32,42,0,995,48.12
"2015-08-01 05:00:05",0,32,42,0,993,41.94
"2015-08-01 05:00:35",0,32,42,0,993,42.51
"2015-08-01 05:01:05",0,32,42,0,990,30.79
"2015-08-01 05:01:35",0,32,42,0,990,28.54
"2015-08-01 05:02:05",0,32,42,0,993,42.19
"2015-08-01 05:02:35",0,32,42,0,993,30.16
"2015-08-01 05:03:06",0,32,42,0,993,54.04
"2015-08-01 05:03:36",0,32,42,0,993,67.59
"2015-08-01 05:04:06",0,32,42,0,993,34.08
"2015-08-01 05:04:36",0,32,42,0,990,42.26
"2015-08-01 05:05:06",0,32,42,0,990,39.12
"2015-08-01 05:05:36",0,32,42,0,993,50.23
"2015-08-01 05:06:06",0,32,42,0,995,45.33
"2015-08-01 05:06:36",0,32,42,0,993,30.05
"2015-08-01 05:07:06",0,32,42,0,993,41.77
"2015-08-01 05:07:37",0,32,42,0,993,45.4
"2015-08-01 05:08:07",0,32,42,0,993,42.44
"2015-08-01 05:08:37",0,32,42,0,990,48.08
"2015-08-01 05:09:07",0,32,42,0,993,41.7
"2015-08-01 05:09:37",0,32,42,0,995,45.05
"2015-08-01 05:10:07",0,32,42,0,993,54.33
"2015-08-01 05:10:37",0,32,42,0,993,55.91
"2015-08-01 05:11:07",0,32,42,0,993,51.47
"2015-08-01 05:11:37",0,32,42,0,990,43.81
"2015-08-01 05:12:08",0,32,42,0,990,40.96
"2015-08-01 05:12:38",0,32,42,0,990,42.01
"2015-08-01 05:13:08",0,32,42,0,990,50.9
"2015-08-01 05:13:38",0,32,42,0,985,48.12
"2015-08-01 05:14:08",0,32,42,0,985,59.58
"2015-08-01 05:14:38",0,32,42,0,985,47.62
"2015-08-01 05:15:08",0,32,42,0,983,54.11
"2015-08-01 05:15:38",0,32,42,0,980,49.39
"2015-08-01 05:16:08",0,32,42,0,983,61.49
"2015-08-01 05:16:39",0,32,42,0,983,67.31
"2015-08-01 05:17:09",0,32,42,0,983,47.52
"2015-08-01 05:17:39",0,32,42,0,980,59.83
"2015-08-01 05:18:09",0,32,42,0,980,48.89
"2015-08-01 05:18:39",0,32,42,0,980,48.75
"2015-08-01 05:19:09",0,32,42,0,980,51.93
"2015-08-01 05:19:39",0,32,42,0,983,53.3
"2015-08-01 05:20:09",0,32,42,0,983,48.43
"2015-08-01 05:20:39",0,32,42,0,983,36.97
"2015-08-01 05:21:10",0,32,42,0,980,46.04
"2015-08-01 05:21:40",0,32,42,0,983,36.09
"2015-08-01 05:22:10",0,32,42,0,983,34.39
"2015-08-01 05:22:40",0,32,42,0,983,46.56
"2015-08-01 05:23:10",0,32,42,0,980,50.76
"2015-08-01 05:23:40",0,32,42,0,983,60.54
"2015-08-01 05:24:10",0,32,42,0,983,53.48
"2015-08-01 05:24:40",0,32,42,0,980,48.86
"2015-08-01 05:25:10",0,32,42,0,980,50.13
"2015-08-01 05:25:41",0,32,42,0,978,35.35
"2015-08-01 05:26:11",0,32,42,0,975,33.83
"2015-08-01 05:26:41",0,31,42,0,978,41.27
"2015-08-01 05:27:11",0,31,42,0,975,39.76
"2015-08-01 05:27:41",0,31,42,0,978,29.67
"2015-08-01 05:28:11",0,32,42,0,975,38.41
"2015-08-01 05:28:41",0,32,42,0,978,20.21
"2015-08-01 05:29:11",0,32,42,0,975,34.85
"2015-08-01 05:29:41",0,32,42,0,975,59.27
"2015-08-01 05:30:12",0,32,42,0,978,38.87
"2015-08-01 05:30:42",0,31,42,0,975,45.61
"2015-08-01 05:31:12",0,31,42,0,975,44.06
"2015-08-01 05:31:42",0,31,42,0,973,48.08
"2015-08-01 05:32:12",0,31,42,0,975,36.26
"2015-08-01 05:32:42",0,31,42,0,973,44.13
"2015-08-01 05:33:12",0,31,42,0,975,39.86
"2015-08-01 05:33:42",0,31,42,0,973,34.32
"2015-08-01 05:34:12",0,32,42,0,971,46.99
"2015-08-01 05:34:43",0,32,42,0,971,33.05
"2015-08-01 05:35:13",0,31,42,0,975,41.55
"2015-08-01 05:35:43",0,32,42,0,975,19.65
"2015-08-01 05:36:13",0,31,42,0,973,30.62
"2015-08-01 05:36:43",0,31,42,0,975,40.18
"2015-08-01 05:37:13",0,31,42,0,971,36.9
"2015-08-01 05:37:43",0,31,42,0,973,39.3
"2015-08-01 05:38:13",0,31,42,0,975,44.41
"2015-08-01 05:38:43",0,31,42,0,973,33.26
"2015-08-01 05:39:14",0,31,42,0,973,40.6
"2015-08-01 05:39:44",0,31,42,0,975,50.52
"2015-08-01 05:40:14",0,31,42,0,973,63.22
"2015-08-01 05:40:44",0,31,42,0,973,47.13
"2015-08-01 05:41:14",0,32,42,0,973,42.79
"2015-08-01 05:41:44",0,31,42,0,973,34.23
"2015-08-01 05:42:14",0,31,42,0,971,42.33
"2015-08-01 05:42:44",0,31,42,0,971,39.23
"2015-08-01 05:43:14",0,31,42,0,971,34.46
"2015-08-01 05:43:45",0,31,42,0,968,34.08
"2015-08-01 05:44:15",0,31,42,0,973,32.28
"2015-08-01 05:44:45",0,31,42,0,971,42.08
"2015-08-01 05:45:15",0,31,42,0,971,29.74
"2015-08-01 05:45:45",0,31,42,0,971,58.17
"2015-08-01 05:46:15",0,31,42,0,971,62.62
"2015-08-01 05:46:45",0,31,42,0,971,52.39
"2015-08-01 05:47:15",0,32,42,0,971,47.13
"2015-08-01 05:47:45",0,31,42,0,971,42.93
"2015-08-01 05:48:16",0,31,42,0,971,39.65
"2015-08-01 05:48:46",0,31,42,0,966,46.32
"2015-08-01 05:49:16",0,31,42,0,978,55.56
"2015-08-01 05:49:46",0,31,42,0,968,41.2
"2015-08-01 05:50:16",0,31,42,0,968,42.23
"2015-08-01 05:50:46",0,31,42,0,971,41.63
"2015-08-01 05:51:16",0,31,42,0,971,31.29
"2015-08-01 05:51:46",0,31,42,0,968,37.92
"2015-08-01 05:52:16",0,32,42,0,973,62.41
"2015-08-01 05:52:47",0,32,42,0,971,52.49
"2015-08-01 05:53:17",0,32,42,0,971,38.17
"2015-08-01 05:53:47",0,31,42,0,971,44.41
"2015-08-01 05:54:17",0,31,42,0,968,51.08
"2015-08-01 05:54:47",0,31,42,0,971,43.88
"2015-08-01 05:55:17",0,31,42,0,968,57.43
"2015-08-01 05:55:47",0,31,42,0,968,47.31
"2015-08-01 05:56:17",0,32,42,0,968,38.45
"2015-08-01 05:56:47",0,31,42,0,966,42.97
"2015-08-01 05:57:18",0,31,42,0,966,51.29
"2015-08-01 05:57:48",0,31,42,0,968,51.72
"2015-08-01 05:58:18",0,31,42,0,968,62.02
"2015-08-01 05:58:48",0,31,42,0,966,59.58
"2015-08-01 05:59:18",0,31,42,0,968,35.63
"2015-08-01 05:59:48",0,31,42,0,966,38.1
"2015-08-01 06:00:18",0,31,42,0,968,40.46
"2015-08-01 06:00:48",0,31,42,0,966,36.97
"2015-08-01 06:01:18",0,31,42,0,968,51.4
"2015-08-01 06:01:49",0,31,42,0,966,38.84
"2015-08-01 06:02:19",0,31,42,0,966,45.4
"2015-08-01 06:02:49",0,31,42,0,968,48.61
"2015-08-01 06:03:19",0,31,42,0,971,58.6
"2015-08-01 06:03:49",0,31,42,0,968,39.51
"2015-08-01 06:04:19",0,31,42,0,968,20.99
"2015-08-01 06:04:49",0,31,42,0,966,58.35
"2015-08-01 06:05:19",0,32,42,0,966,43.92
"2015-08-01 06:05:49",0,31,42,0,966,43.53
"2015-08-01 06:06:20",0,31,42,0,966,65.23
"2015-08-01 06:06:50",0,31,42,0,966,57.82
"2015-08-01 06:07:20",0,31,42,0,966,49.39
"2015-08-01 06:07:50",0,31,42,0,966,34.89
"2015-08-01 06:08:20",0,31,42,0,968,49.46
"2015-08-01 06:08:50",0,31,42,0,966,39.86
"2015-08-01 06:09:20",0,31,42,0,968,46.6
"2015-08-01 06:09:50",0,31,42,0,968,33.05
"2015-08-01 06:10:20",0,31,42,0,966,33.55
"2015-08-01 06:10:51",0,31,42,0,968,32.91
"2015-08-01 06:11:21",0,31,42,0,966,50.69
"2015-08-01 06:11:51",0,31,42,0,968,48.43
"2015-08-01 06:12:21",0,31,42,0,966,46.99
"2015-08-01 06:12:51",0,31,42,0,966,30.55
"2015-08-01 06:13:21",0,31,42,0,963,42.54
"2015-08-01 06:13:51",0,31,42,0,963,41.17
"2015-08-01 06:14:21",0,31,42,0,963,33.02
"2015-08-01 06:14:51",0,31,42,0,963,36.12
"2015-08-01 06:15:22",0,31,42,0,966,26.46
"2015-08-01 06:15:52",0,31,42,0,966,33.93
"2015-08-01 06:16:22",0,31,42,0,966,39.01
"2015-08-01 06:16:52",0,31,42,0,966,47.8
"2015-08-01 06:17:22",0,31,42,0,963,44.62
"2015-08-01 06:17:52",0,31,42,0,966,46.28
"2015-08-01 06:18:22",0,31,42,0,966,46.67
"2015-08-01 06:18:52",0,31,42,0,966,45.4
"2015-08-01 06:19:22",0,31,42,0,966,32.66
"2015-08-01 06:19:53",0,31,42,0,968,32.06
"2015-08-01 06:20:23",0,31,42,0,971,28.04
"2015-08-01 06:20:53",0,31,42,0,978,35.31
"2015-08-01 06:21:23",0,31,42,0,968,43.53
"2015-08-01 06:21:53",0,31,42,0,966,48.26
"2015-08-01 06:22:23",0,31,42,0,968,46.42
"2015-08-01 06:22:53",0,31,42,0,968,42.05
"2015-08-01 06:23:23",0,31,42,0,968,31.99
"2015-08-01 06:23:54",0,31,42,0,966,36.51
"2015-08-01 06:24:24",0,31,42,0,968,26.6
"2015-08-01 06:24:54",0,31,42,0,971,37.07
"2015-08-01 06:25:24",0,31,42,0,971,22.75
"2015-08-01 06:25:54",0,32,42,0,971,18.2
"2015-08-01 06:26:24",0,32,42,0,971,30.41
"2015-08-01 06:26:54",0,32,42,0,971,48.47
"2015-08-01 06:27:24",0,32,42,0,971,44.84
"2015-08-01 06:27:54",0,32,42,0,971,34.46
"2015-08-01 06:28:25",0,32,42,0,971,43.88
"2015-08-01 06:28:55",0,32,42,0,971,58.17
"2015-08-01 06:29:25",0,32,42,0,973,45.65
"2015-08-01 06:29:55",0,32,42,0,975,40
"2015-08-01 06:30:25",0,31,42,0,973,29.63
"2015-08-01 06:30:55",0,31,42,0,973,31.5
"2015-08-01 06:31:25",0,31,42,0,973,45.75
"2015-08-01 06:31:55",0,31,42,0,971,54.4
"2015-08-01 06:32:25",0,31,42,0,973,47.13
"2015-08-01 06:32:56",0,31,42,0,971,43.28
"2015-08-01 06:33:26",0,31,42,0,973,35.63
"2015-08-01 06:33:56",0,32,42,0,971,41.27
"2015-08-01 06:34:26",0,32,42,0,973,43.32
"2015-08-01 06:34:56",0,32,42,0,971,50.76
"2015-08-01 06:35:26",0,32,42,0,973,48.51
"2015-08-01 06:35:56",0,32,42,0,973,41.59
"2015-08-01 06:36:26",0,32,42,0,973,27.8
"2015-08-01 06:36:56",0,32,42,0,971,23.53
"2015-08-01 06:37:27",0,32,42,0,971,45.93
"2015-08-01 06:37:57",0,32,42,0,973,55.63
"2015-08-01 06:38:27",0,32,42,0,971,36.69
"2015-08-01 06:38:57",0,32,42,0,971,32.17
"2015-08-01 06:39:27",0,32,42,0,968,31.68
"2015-08-01 06:39:57",0,32,42,0,971,40.04
"2015-08-01 06:40:27",0,32,42,0,971,32.52
"2015-08-01 06:40:57",0,32,42,0,971,37.22
"2015-08-01 06:41:27",0,32,42,0,973,50.87
"2015-08-01 06:41:58",0,32,42,0,971,33.09
"2015-08-01 06:42:28",0,32,42,0,968,36.51
"2015-08-01 06:42:58",0,32,42,0,978,33.09
"2015-08-01 06:43:28",0,32,42,0,968,30.76
"2015-08-01 06:43:58",0,32,42,0,973,40.92
"2015-08-01 06:44:28",0,32,42,0,971,50.52
"2015-08-01 06:44:58",0,32,42,0,971,46.18
"2015-08-01 06:45:28",0,32,42,0,973,34.92
"2015-08-01 06:45:58",0,32,42,0,971,24.55
"2015-08-01 06:46:29",0,32,42,0,971,29.56
"2015-08-01 06:46:59",0,32,42,0,968,32.28
"2015-08-01 06:47:29",0,32,42,0,968,38.94
"2015-08-01 06:47:59",0,32,42,0,968,40.25
"2015-08-01 06:48:29",0,32,42,0,971,34.57
"2015-08-01 06:48:59",0,32,42,0,961,47.23
"2015-08-01 06:49:29",0,32,42,0,971,42.86
"2015-08-01 06:49:59",0,32,42,0,971,28.78
"2015-08-01 06:50:29",0,32,42,0,968,18.02
"2015-08-01 06:51:00",0,32,42,0,968,39.37
"2015-08-01 06:51:30",0,32,42,0,968,39.4
"2015-08-01 06:52:00",0,32,42,0,971,33.69
"2015-08-01 06:52:30",0,32,42,0,968,36.97
"2015-08-01 06:53:00",0,32,42,0,968,47.23
"2015-08-01 06:53:30",0,32,42,0,971,29.21
"2015-08-01 06:54:00",0,32,42,0,973,34.46
"2015-08-01 06:54:30",0,32,42,0,971,33.41
"2015-08-01 06:55:00",0,32,42,0,973,40.28
"2015-08-01 06:55:31",0,32,42,0,973,30.44
"2015-08-01 06:56:01",0,32,42,0,973,44.41
"2015-08-01 06:56:31",0,32,42,0,975,21.62
"2015-08-01 06:57:01",0,32,42,0,971,35.24
"2015-08-01 06:57:31",0,32,42,0,973,34.43
"2015-08-01 06:58:01",0,32,42,0,975,30.65
"2015-08-01 06:58:31",0,32,42,0,975,45.33
"2015-08-01 06:59:01",0,32,42,0,973,36.76
"2015-08-01 06:59:31",0,32,42,0,975,31.68
"2015-08-01 07:00:02",0,32,42,0,975,20.1
"2015-08-01 07:00:32",0,32,42,0,975,42.37
"2015-08-01 07:01:02",0,32,42,0,973,40.64
"2015-08-01 07:01:32",0,32,42,0,971,53.3
"2015-08-01 07:02:02",0,32,42,0,973,33.76
"2015-08-01 07:02:32",0,32,42,0,971,36.69
"2015-08-01 07:03:02",0,32,42,0,975,30.83
"2015-08-01 07:03:32",0,32,42,0,971,36.51
"2015-08-01 07:04:02",0,32,42,0,975,34.85
"2015-08-01 07:04:33",0,32,42,0,973,43.53
"2015-08-01 07:05:03",0,32,42,0,975,24.02
"2015-08-01 07:05:33",0,32,42,0,973,40.36
"2015-08-01 07:06:03",0,32,42,0,971,33.58
"2015-08-01 07:06:33",0,32,42,0,975,33.48
"2015-08-01 07:07:03",0,32,42,0,973,29.1
"2015-08-01 07:07:33",0,32,42,0,975,39.26
"2015-08-01 07:08:03",0,32,42,0,973,42.65
"2015-08-01 07:08:33",0,32,42,0,975,31.01
"2015-08-01 07:09:04",0,32,42,0,973,43.99
"2015-08-01 07:09:34",0,32,42,0,978,52.07
"2015-08-01 07:10:04",0,32,42,0,978,28.11
"2015-08-01 07:10:34",0,32,42,0,978,29.63
"2015-08-01 07:11:04",0,32,42,0,978,57.22
"2015-08-01 07:11:34",0,32,42,0,975,36.72
"2015-08-01 07:12:04",0,32,42,0,975,50.83
"2015-08-01 07:12:34",0,32,42,0,973,33.12
"2015-08-01 07:13:04",0,32,42,0,973,35.91
"2015-08-01 07:13:35",0,32,42,0,973,26.84
"2015-08-01 07:14:05",0,32,42,0,978,24.73
"2015-08-01 07:14:35",0,32,42,0,973,24.8
"2015-08-01 07:15:05",0,32,42,0,973,25.4
"2015-08-01 07:15:35",0,32,42,0,973,35.7
"2015-08-01 07:16:05",0,32,42,0,975,49.49
"2015-08-01 07:16:35",0,32,42,0,973,22.47
"2015-08-01 07:17:05",0,32,42,0,975,27.09
"2015-08-01 07:17:35",0,32,42,0,973,40.99
"2015-08-01 07:18:06",0,32,42,0,973,38.38
"2015-08-01 07:18:36",0,32,42,0,975,42.9
"2015-08-01 07:19:06",0,32,42,0,973,47.34
"2015-08-01 07:19:36",0,32,42,0,971,39.61
"2015-08-01 07:20:06",0,32,42,0,973,48.19
"2015-08-01 07:20:36",0,32,42,0,973,49.74
"2015-08-01 07:21:06",0,32,42,0,973,37.18
"2015-08-01 07:21:36",0,32,42,0,971,27.62
"2015-08-01 07:22:06",0,32,42,0,973,43.74
"2015-08-01 07:22:37",0,32,42,0,975,41.41
"2015-08-01 07:23:07",0,32,42,0,973,44.17
"2015-08-01 07:23:37",0,32,42,0,978,33.23
"2015-08-01 07:24:07",0,32,42,0,980,29.21
"2015-08-01 07:24:37",0,32,42,0,983,45.61
"2015-08-01 07:25:07",0,32,42,0,975,42.26
"2015-08-01 07:25:37",0,32,42,0,978,31.71
"2015-08-01 07:26:07",0,32,42,0,980,37.67
"2015-08-01 07:26:37",0,32,42,0,978,29.38
"2015-08-01 07:27:08",0,32,42,0,978,25.57
"2015-08-01 07:27:38",0,32,42,0,978,38.87
"2015-08-01 07:28:08",0,32,42,0,975,57.36
"2015-08-01 07:28:38",0,32,42,0,978,39.33
"2015-08-01 07:29:08",0,32,42,0,975,55.14
"2015-08-01 07:29:38",0,32,42,0,975,32.98
"2015-08-01 07:30:08",0,32,42,0,975,32.49
"2015-08-01 07:30:38",0,32,42,0,978,40.04
"2015-08-01 07:31:08",0,32,42,0,978,29.42
"2015-08-01 07:31:39",0,32,42,0,980,28.78
"2015-08-01 07:32:09",0,32,42,0,978,31.61
"2015-08-01 07:32:39",0,32,42,0,978,32.66
"2015-08-01 07:33:09",0,32,42,0,978,25.47
"2015-08-01 07:33:39",0,32,42,0,975,27.34
"2015-08-01 07:34:09",0,32,42,0,975,49.18
"2015-08-01 07:34:39",0,32,42,0,978,48.54
"2015-08-01 07:35:09",0,32,42,0,975,32.88
"2015-08-01 07:35:39",0,32,42,0,978,28.92
"2015-08-01 07:36:10",0,32,42,0,978,21.94
"2015-08-01 07:36:40",0,32,42,0,978,23.46
"2015-08-01 07:37:10",0,32,42,0,978,37.32
"2015-08-01 07:37:40",0,32,42,0,978,28.92
"2015-08-01 07:38:10",0,32,42,0,978,31.25
"2015-08-01 07:38:40",0,32,42,0,978,40.53
"2015-08-01 07:39:10",0,32,42,0,978,42.86
"2015-08-01 07:39:40",0,32,42,0,975,43.71
"2015-08-01 07:40:11",0,32,42,0,978,32.95
"2015-08-01 07:40:41",0,32,42,0,978,26.91
"2015-08-01 07:41:11",0,32,42,0,975,32.35
"2015-08-01 07:41:41",0,32,42,0,978,27.2
"2015-08-01 07:42:11",0,32,42,0,978,17.78
"2015-08-01 07:42:41",0,32,42,0,978,28.5
"2015-08-01 07:43:11",0,32,42,0,975,38.13
"2015-08-01 07:43:41",0,32,42,0,978,31.89
"2015-08-01 07:44:11",0,32,42,0,973,42.44
"2015-08-01 07:44:42",0,32,42,0,975,33.26
"2015-08-01 07:45:12",0,32,42,0,975,22.4
"2015-08-01 07:45:42",0,32,42,0,971,44.38
"2015-08-01 07:46:12",0,32,42,0,971,49.92
"2015-08-01 07:46:42",0,32,42,0,975,31.75
"2015-08-01 07:47:12",0,32,42,0,973,31.89
"2015-08-01 07:47:42",0,32,42,0,975,46.81
"2015-08-01 07:48:12",0,32,42,0,973,34.32
"2015-08-01 07:48:42",0,32,42,0,975,31.78
"2015-08-01 07:49:13",0,32,42,0,973,44.59
"2015-08-01 07:49:43",0,32,42,0,973,36.47
"2015-08-01 07:50:13",0,32,42,0,971,33.48
"2015-08-01 07:50:43",0,32,42,0,971,21.41
"2015-08-01 07:51:13",0,32,42,0,973,36.44
"2015-08-01 07:51:43",0,32,42,0,973,15.41
"2015-08-01 07:52:13",0,32,42,0,975,24.9
"2015-08-01 07:52:43",0,32,42,0,975,19.58
"2015-08-01 07:53:13",0,32,42,0,973,32.91
"2015-08-01 07:53:44",0,32,42,0,975,21.23
"2015-08-01 07:54:14",0,32,42,0,975,26.7
"2015-08-01 07:54:44",0,32,42,0,975,26.95
"2015-08-01 07:55:14",0,32,42,0,975,36.16
"2015-08-01 07:55:44",0,32,42,0,978,36.47
"2015-08-01 07:56:14",0,32,42,0,973,46.71
"2015-08-01 07:56:44",0,32,42,0,978,42.86
"2015-08-01 07:57:14",0,32,42,0,970,33.05
"2015-08-01 07:57:44",0,32,42,0,980,35.45
"2015-08-01 07:58:15",0,32,42,0,975,21.55
"2015-08-01 07:58:45",0,32,42,0,980,46.25
"2015-08-01 07:59:15",0,32,42,0,978,56.27
"2015-08-01 07:59:45",0,32,42,0,978,30.94
"2015-08-01 08:00:15",0,32,42,0,975,16.89
"2015-08-01 08:00:45",0,32,42,0,975,29
"2015-08-01 08:01:15",0,32,42,0,975,36.58
"2015-08-01 08:01:45",0,32,42,0,973,33.23
"2015-08-01 08:02:15",0,32,42,0,975,31.61
"2015-08-01 08:02:46",0,32,42,0,975,29.14
"2015-08-01 08:03:16",0,32,42,0,978,28.32
"2015-08-01 08:03:46",0,32,42,0,980,35.52
"2015-08-01 08:04:16",0,32,42,0,985,34.11
"2015-08-01 08:04:46",0,32,42,0,980,27.27
"2015-08-01 08:05:16",0,32,42,0,975,33.48
"2015-08-01 08:05:46",0,32,42,0,975,37
"2015-08-01 08:06:16",0,32,42,0,973,35.2
"2015-08-01 08:06:46",0,32,42,0,978,32.88
"2015-08-01 08:07:17",0,32,42,1,978,37.64
"2015-08-01 08:07:47",0,32,42,1,975,21.8
"2015-08-01 08:08:17",0,32,42,1,975,30.3
"2015-08-01 08:08:47",0,32,42,1,973,30.27
"2015-08-01 08:09:17",0,32,42,1,975,22.96
"2015-08-01 08:09:47",0,32,42,1,973,25.18
"2015-08-01 08:10:17",0,32,42,1,975,45.26
"2015-08-01 08:10:47",0,32,42,1,973,20.49
"2015-08-01 08:11:17",0,32,42,1,973,32.1
"2015-08-01 08:11:48",0,32,42,1,973,25.43
"2015-08-01 08:12:18",0,32,42,1,975,25.93
"2015-08-01 08:12:48",0,32,42,1,975,19.22
"2015-08-01 08:13:18",0,32,42,1,975,39.05
"2015-08-01 08:13:48",0,32,42,1,975,34.82
"2015-08-01 08:14:18",0,32,42,1,973,31.82
"2015-08-01 08:14:48",0,32,42,1,975,26.98
"2015-08-01 08:15:18",0,32,42,1,973,30.51
"2015-08-01 08:15:48",0,32,42,1,973,30.83
"2015-08-01 08:16:19",0.44,32,42,1,975,18.52
"2015-08-01 08:16:49",0.444,32,42,1,973,35.63
"2015-08-01 08:17:19",0.462,32,42,1,975,27.97
"2015-08-01 08:17:49",0.484,32,42,1,975,29.95
"2015-08-01 08:18:19",0.528,32,42,1,978,31.71
"2015-08-01 08:18:49",0.506,32,41,1,978,36.69
"2015-08-01 08:19:19",0.55,32,41,1,980,25.29
